stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
1,7,0,0,449,12409,41,19,877,10935,5099,30,8
1,2,14,0,855,16855,59,27,1099,10054,6529,32,11
10,8,7,2,387,28928,116,24,2805,18792,11944,44,13
0,11,15,0,275,28670,53,22,5492,26323,6565,30,13
1,8,10,0,434,18649,73,20,826,17230,7988,30,13
3,3,13,1,571,27690,95,36,1192,13057,8756,41,13
5,7,2,2,342,40893,45,24,1504,13574,7001,40,9
2,4,10,0,553,24274,51,37,1959,12959,6214,44,11
1,3,22,0,547,35618,62,29,3320,9176,8910,23,13
3,10,9,1,501,22416,102,41,7274,36796,9237,29,14
2,8,12,0,344,32825,65,19,207,16434,7301,30,11
5,11,13,0,244,25645,32,54,4510,27839,7167,36,11
3,5,10,1,472,25595,44,41,6262,18642,6956,31,12
1,7,5,0,382,15249,39,12,0,14547,5617,34,10
0,2,10,0,1063,16290,40,24,4007,11845,5700,25,11
0,6,4,0,756,14938,39,14,1354,13408,4957,34,10
0,6,8,0,720,14923,40,17,1458,14726,5380,36,10
1,4,15,0,485,22637,40,34,9012,15775,7219,43,12
6,4,6,1,464,128877,33,8,11269,23349,9278,36,13
2,3,4,1,668,16896,36,11,3583,11894,5932,25,10
0,2,7,0,846,20149,34,21,1171,10939,5614,33,11
0,5,20,0,855,22388,115,30,4268,26623,10180,29,15
0,4,9,0,667,17479,50,32,850,11155,5695,37,9
1,4,19,0,481,23822,41,30,7932,11446,6094,39,11
4,11,17,1,229,41683,53,23,2315,27305,9596,48,14
2,2,17,0,445,30916,59,26,1098,6534,8103,23,12
0,5,4,0,400,11924,24,14,303,10457,4602,22,9
5,2,18,1,757,35108,69,42,1505,5681,9293,24,13
1,6,2,0,503,19114,50,30,506,18395,5704,42,10
5,4,7,1,360,32245,58,27,794,9377,7692,38,10
2,5,2,0,511,17563,40,18,359,10873,5085,40,8
0,1,7,0,1412,16722,50,23,855,10512,6189,41,10
2,7,4,0,513,27231,60,16,335,14526,6803,34,10
4,6,24,1,306,15739,31,34,1570,13784,6955,22,11
2,10,5,0,154,28220,54,22,0,12676,5716,50,9
1,5,4,0,406,17980,37,14,437,10923,5070,27,10
3,2,13,1,302,18779,77,13,3693,9107,7142,35,12
4,4,10,1,593,30005,49,19,1187,12553,6850,38,11
1,5,2,0,299,20998,25,33,2037,13205,4705,24,9
0,3,12,0,816,26183,63,15,3973,9551,7072,47,12
1,5,6,0,632,29842,77,15,588,14057,6668,46,11
0,5,10,0,635,23262,75,61,27118,12328,6663,29,12
2,5,24,1,664,27379,57,50,11041,25209,8520,30,13
2,3,20,1,928,22658,37,21,4671,9704,6858,26,11
0,7,6,0,490,23685,73,40,485,16352,6017,31,10
2,12,15,0,293,34263,51,61,3776,26294,8125,44,13
7,8,16,2,314,51473,87,32,1300,21007,9659,40,13
2,5,8,1,454,14582,55,25,436,10395,6414,34,11
2,3,12,1,952,16985,59,28,1450,9518,6862,38,10
4,15,19,1,230,36275,86,39,2285,35510,9941,45,14
0,9,29,0,310,23500,101,67,13360,30551,9060,33,15
1,10,19,0,698,27438,73,70,3906,30850,8520,30,14
0,6,13,0,681,23679,46,17,1058,15148,6317,33,13
8,5,12,2,574,25839,29,51,4629,16709,8107,29,11
4,8,7,1,221,32201,45,23,1983,19487,6757,42,10
1,9,13,0,498,26343,78,34,984,23190,7341,48,13
3,6,21,0,543,29761,70,59,17268,29054,9089,29,14
1,12,10,0,293,15479,79,28,810,19565,7043,25,12
3,2,8,1,757,28378,56,12,538,9977,6946,43,11
0,5,4,0,333,22132,36,14,3560,15021,4930,26,10
5,16,17,1,302,51062,89,42,4771,50596,11277,48,15
1,8,16,0,262,15825,36,37,700,13923,6277,29,11
9,6,7,3,313,41212,91,24,0,17352,9978,58,11
1,5,12,0,644,27181,42,19,907,16404,6194,30,11
1,7,13,0,440,18671,33,41,5979,21616,5913,31,10
3,2,6,1,709,23510,54,13,211,7934,5802,30,10
2,4,1,0,562,17155,30,16,209,8053,5378,29,10
0,2,7,0,681,20881,41,11,1581,11524,4908,26,9
0,4,5,0,706,13220,28,4,3792,12689,4154,29,9
0,0,18,0,0,20484,37,22,517,5858,6077,27,11
1,7,2,0,371,28672,34,7,3072,14193,5021,45,9
2,1,16,1,1071,25634,52,18,627,9691,7264,28,12
0,8,6,0,411,21556,45,15,1070,15472,5284,32,10
7,5,11,1,530,45722,114,26,1730,21642,10767,51,14
4,2,23,1,746,23268,81,34,11192,14106,9796,31,14
1,4,9,0,792,22701,82,21,2038,17069,7734,39,13
0,3,3,0,893,16947,38,21,0,8125,4772,26,9
1,1,14,0,188,20524,51,32,476,6817,6096,26,12
1,10,9,0,270,15114,69,23,519,20390,6603,37,11
1,7,6,0,516,14161,28,18,190,12613,4646,21,8
1,4,16,0,313,16608,32,42,975,9355,5625,20,10
1,0,21,0,0,12093,76,25,4811,14346,7492,31,12
1,6,9,0,560,22864,79,43,2821,17147,7775,36,12
1,1,21,0,144,26412,114,34,4882,14247,8218,39,13
3,3,11,1,746,23983,58,30,1593,11050,6729,31,11
1,6,8,0,401,25452,52,16,1343,16350,5970,34,10
4,3,24,1,801,28514,67,59,1161,12737,8732,34,13
4,5,16,1,682,43414,78,30,2128,23017,8721,40,14
1,8,23,0,403,15224,106,37,3655,18296,7669,41,12
7,6,11,1,780,26801,107,20,2922,17223,10720,38,13
0,8,9,0,399,18083,45,18,1921,17111,6065,32,12
2,4,11,0,737,23358,59,44,794,15497,7113,32,11
8,7,8,1,565,46000,47,25,1265,23875,9678,52,14
17,5,8,4,340,37038,94,36,4931,18492,16180,52,14
3,5,18,1,726,24227,78,42,10364,21162,8517,26,14
1,3,19,0,608,17996,27,14,445,8310,6310,27,11
1,9,5,0,312,13731,35,27,1833,13903,4865,25,9
2,4,3,1,1042,17962,62,10,2153,12575,6481,34,9
2,3,12,0,814,39135,34,36,7748,10445,8288,33,12
2,7,8,0,559,27212,89,13,3024,29957,8411,49,13
1,6,15,0,231,18861,42,38,554,16433,6767,36,12
4,7,12,1,305,19184,42,22,566,14008,6959,24,10
10,7,14,2,567,55146,138,22,1405,21763,11470,58,14
1,10,13,0,390,21319,68,32,804,23559,6904,32,12
2,3,12,1,329,18558,38,21,1123,8806,7083,24,11
6,14,16,1,354,42515,56,35,2054,43583,9394,35,14
0,6,11,0,357,29661,22,11,740,11872,6379,33,11
