stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
4,5,1,1,478,99413,5,2,8985,18212,8049,26,11
9,5,15,2,613,127498,28,0,12726,22300,11041,30,14
6,5,8,2,515,138838,17,16,3070,16595,11535,164,15
4,0,16,1,0,122443,40,20,11754,18680,10561,32,14
1,9,5,0,238,64019,10,15,1177,13468,6673,128,10
2,5,4,0,292,88602,29,34,21177,29409,6917,31,11
6,3,9,1,755,189734,30,20,11989,30035,12530,39,16
4,4,3,1,884,35425,101,9,2177,16759,7577,55,12
7,6,8,3,549,97781,16,16,5720,16318,8800,25,10
6,5,11,2,304,111554,21,3,10900,17137,9068,22,12
11,3,16,1,1253,222898,21,24,12634,27081,15084,41,16
11,8,9,3,506,142217,8,14,15144,34379,12957,24,14
11,1,5,2,480,123943,18,12,6014,17186,11183,23,12
6,8,13,2,474,153710,31,27,7454,32824,11999,35,16
4,6,3,1,308,105213,14,5,6524,20923,7902,27,11
4,10,5,1,356,167897,34,19,5416,28603,10843,47,14
10,10,2,2,524,182801,13,22,8497,29399,12098,50,14
10,2,9,3,548,158652,18,20,15626,23804,10565,27,15
10,9,7,2,648,239636,27,5,21030,37185,14743,75,16
3,8,15,1,374,120981,31,20,11495,29709,10024,20,13
8,5,4,3,878,100402,17,23,3877,21400,11805,174,15
7,7,11,2,670,140848,40,34,12460,40351,12309,21,15
2,4,2,0,407,70167,11,16,1602,17842,7342,145,12
1,6,2,0,255,150085,5,8,8601,22161,7673,44,13
5,1,5,1,1267,131954,20,11,6500,18759,9451,22,12
5,8,11,1,260,133407,27,24,8706,29323,10083,48,13
1,4,2,0,353,70571,15,11,1660,13717,6565,136,11
6,7,7,2,375,103462,18,12,4498,23127,8729,27,12
2,11,3,0,338,133684,27,16,6531,31718,9243,37,13
7,1,10,1,1426,163850,47,11,8746,16501,11313,35,15
3,3,13,1,813,231260,27,40,14852,31545,12385,33,16
3,4,8,1,1343,199280,28,15,5686,26538,11525,59,15
3,15,2,0,413,175331,28,3,9121,36596,9786,48,14
5,4,7,1,847,144878,15,6,7407,27135,11821,196,16
11,3,7,2,918,209630,35,19,9878,23143,13998,64,16
9,7,3,2,434,200588,22,24,9439,27289,13732,21,16
2,3,12,0,1002,389478,76,27,4208,9066,9706,20,14
2,6,13,1,733,199403,24,31,12481,31931,10402,20,15
9,4,16,2,986,189026,41,25,18670,32454,13449,24,15
6,6,8,2,594,190992,24,1,18595,31161,11293,23,15
4,8,10,0,286,39015,125,24,2410,19099,9661,50,11
14,4,9,3,740,205056,67,3,27029,34986,15909,44,16
5,5,14,1,305,150826,41,20,4987,16927,10696,55,15
7,5,7,1,910,137862,22,26,13736,29835,10624,31,13
9,4,2,1,1009,155757,34,18,1400,22246,13134,178,15
11,7,6,3,832,226240,30,14,17357,38416,15402,34,16
6,1,5,1,1138,98001,24,19,3210,11091,8150,21,12
3,3,1,0,594,99245,12,14,4709,17458,6967,24,10
6,4,11,2,800,130821,24,15,9966,30790,12059,32,15
19,5,13,5,477,208471,35,18,8027,24326,17194,64,16
5,7,5,1,487,164557,38,4,16006,26400,10478,56,14
8,2,7,2,1116,228923,25,24,20330,41319,12665,23,16
10,4,10,2,840,219246,39,38,11374,26854,15600,77,16
9,10,7,2,302,100517,21,19,5316,19886,10250,43,12
12,3,9,3,600,145731,27,12,12859,26893,11667,44,14
9,4,18,2,881,184000,34,31,12850,34247,12630,27,16
6,11,9,1,255,181816,19,22,23656,48531,12008,45,15
4,9,3,0,475,122931,14,15,3903,18317,8740,34,13
20,5,8,5,487,224042,13,19,13116,26945,16019,54,15
5,3,8,1,489,143001,21,16,6655,16454,10363,27,14
8,8,11,2,366,102499,21,26,11505,26168,10707,28,13
9,5,15,3,662,205901,22,31,12729,28137,12980,57,16
6,7,10,2,767,122375,29,6,11968,22060,10729,39,13
5,2,14,2,920,201180,16,14,10206,18592,11510,39,15
2,9,13,1,442,29500,94,23,1021,20459,7963,43,12
1,8,1,0,452,114286,43,4,9347,29861,7884,30,12
14,1,11,2,975,200899,33,40,13643,27175,14098,46,16
13,1,9,2,406,171029,25,13,8181,13923,13284,32,15
7,0,2,1,0,154305,15,6,8256,12454,10204,26,13
1,2,1,0,652,98814,12,7,4643,12822,6306,29,11
5,4,5,1,457,137784,13,25,3560,20694,10896,171,14
3,4,10,0,413,113274,18,6,2987,16714,9734,153,14
5,3,9,1,253,158155,35,2,13855,17444,10380,36,14
5,4,2,2,636,104127,28,6,9070,17937,9286,31,12
12,6,19,3,265,145291,16,43,17318,30328,12575,29,14
9,5,7,2,687,192694,23,42,4244,16848,12894,62,14
7,1,6,1,1029,161412,19,3,10799,18820,10130,29,14
3,3,4,0,712,134665,24,16,5158,17124,8710,53,13
3,4,5,1,1057,148014,20,15,5071,15284,9759,38,13
11,11,17,3,278,171452,39,7,17086,37452,13339,48,16
8,1,16,1,1572,133488,40,23,8625,24029,10763,29,14
10,3,2,2,1147,163965,19,20,5373,15220,12105,26,13
8,2,13,1,1084,190741,53,0,18149,21812,12648,35,15
8,2,10,3,942,180062,36,2,20375,30420,11918,28,14
6,3,8,1,866,86361,37,29,2945,17368,8394,29,11
2,2,2,0,1229,63796,10,13,1036,17366,7006,138,12
5,7,10,1,434,140088,22,15,6304,21275,9870,40,13
7,5,8,2,365,142530,12,9,8535,20738,11362,33,14
4,13,11,2,283,158095,16,2,9660,32284,11383,42,15
5,8,4,1,357,124067,20,16,9308,31856,8837,36,12
4,1,6,1,960,153803,21,25,17342,28053,10404,31,14
5,5,11,2,475,207643,61,0,19362,27132,12917,43,16
8,7,7,3,499,157781,29,13,10262,32057,11338,24,15
4,5,12,1,343,142130,23,13,13037,29392,10963,22,14
5,6,5,1,431,150417,22,17,8653,25009,9410,22,13
10,3,7,2,531,169181,23,8,13477,22658,12557,45,14
9,5,4,3,711,155686,35,3,15665,22931,11358,27,13
1,10,12,0,295,188119,26,31,22819,46202,10189,38,15
8,4,12,3,585,212158,16,12,18963,34602,14209,47,15
22,7,9,5,322,229421,26,7,22196,25386,17562,58,16
4,8,20,1,396,113294,13,34,16172,36632,8833,27,12
9,7,11,2,431,91934,15,16,4424,19723,11499,158,13
11,6,11,1,495,205008,11,19,11500,27415,14048,95,16
10,2,4,1,1349,180043,26,28,11951,25923,12912,56,15
5,9,7,0,432,161607,33,4,7000,23236,10340,43,13
12,6,7,3,478,192890,21,12,9122,27947,14282,128,15
8,3,6,2,899,135499,22,17,9061,20871,10981,41,13
5,13,22,1,330,162476,22,31,18110,46419,11936,32,16
6,8,11,2,500,203073,33,21,13556,39011,12730,27,16
11,2,13,2,800,177505,29,18,11735,22546,12542,30,15
5,5,4,1,396,124988,15,16,12613,25511,8530,26,13
3,2,3,1,695,90596,13,18,733,14087,8326,136,12
6,5,2,1,243,129123,9,18,7231,17159,8605,22,12
6,7,10,2,483,154534,39,19,12876,27424,11581,42,14
11,7,11,2,683,144564,36,30,7991,25191,13834,59,14
2,0,7,1,0,174593,24,12,7742,15014,9925,27,14
6,0,11,1,1295,162060,15,8,4240,9417,11483,50,14
3,5,3,0,424,113781,27,13,4177,15329,7828,26,11
10,5,6,2,840,154981,16,25,13158,31061,11162,26,13
10,5,8,1,495,144264,14,10,12208,28125,11108,37,14
5,4,1,1,736,162341,20,14,6620,17010,10390,51,13
9,6,11,3,332,183352,19,5,16757,28607,12786,26,15
12,7,4,2,535,161266,41,4,13321,24721,12009,42,14
5,3,2,1,892,194548,14,19,11128,26640,11134,25,14
7,2,12,2,1055,179955,60,21,8926,16466,12265,71,14
1,11,8,0,242,120245,34,24,12877,32754,8060,30,11
12,7,0,3,284,149950,18,8,1180,20368,14990,187,15
21,3,7,4,545,206795,21,19,15290,26815,15971,35,15
2,7,6,0,267,110882,21,7,5102,17899,7628,29,12
3,5,2,1,298,103261,19,1,8982,15784,6845,21,11
3,7,2,0,312,107228,18,16,11186,27392,7898,32,12
7,2,12,2,629,207413,15,11,15170,25315,11629,39,15
6,4,16,2,800,160753,37,19,19599,40806,12899,22,16
3,8,4,0,928,177047,31,21,6148,24635,10723,56,15
2,5,21,0,287,136762,37,33,16297,27455,10314,22,15
11,9,8,2,569,139352,20,36,13221,32230,12299,44,13
2,6,18,1,551,12430,79,28,1951,13438,7354,34,12
2,2,22,1,844,180690,38,34,27086,39068,11638,57,15
9,6,15,2,483,125190,39,33,4696,32568,12492,167,16
4,8,9,2,597,115106,43,22,17578,41854,10172,25,13
12,4,2,2,578,118100,12,12,5176,18976,12636,158,14
5,8,8,1,725,144229,41,21,8975,35156,11589,21,15
8,4,10,2,1190,191998,26,17,9522,21070,12614,31,15
8,7,10,2,416,186063,17,20,16800,42816,12529,46,15
11,4,11,2,905,177388,43,16,7434,18687,13623,63,14
8,9,8,2,314,130301,41,29,6747,25146,11821,35,14
9,3,14,3,579,171216,17,15,19200,30057,11994,40,14
1,5,2,0,750,121204,23,14,5059,20472,7066,30,12
8,1,18,2,933,131955,27,19,6453,15918,11614,25,14
8,1,11,2,658,163152,13,12,13387,19428,10785,59,14
5,6,11,2,630,198442,27,36,12641,30327,12015,25,15
2,5,9,1,830,170074,36,15,9294,30629,10650,28,14
5,8,3,1,486,177165,31,14,8282,33025,12410,184,16
8,6,12,2,549,150347,12,8,9265,23047,11588,24,14
6,6,7,2,548,163645,24,15,7817,20777,9740,30,13
2,3,2,0,384,114492,24,7,4806,16710,7349,21,11
3,4,9,1,771,47707,73,32,1735,16434,9148,41,13
6,5,9,2,497,194152,32,12,19769,32957,12296,52,15
6,9,5,2,553,156481,38,21,5930,26127,11197,30,14
6,0,2,1,0,159063,33,5,11936,13135,10202,42,14
4,2,15,2,929,139620,23,24,15952,25995,9930,27,14
1,6,3,0,397,73909,16,15,3724,13932,5651,25,10
13,2,5,3,770,149867,18,10,6343,20267,11938,26,14
2,3,3,1,261,171620,29,6,9840,20512,9296,53,14
7,3,11,2,414,192578,56,21,8773,16359,13169,47,15
2,11,7,0,291,125212,21,19,12199,32926,8800,26,12
9,8,10,3,448,186288,31,22,8554,36906,12222,25,15
8,3,5,3,623,200363,29,11,16094,27382,12545,39,15
2,6,6,0,519,109509,27,17,5281,23085,7891,39,12
2,7,4,0,448,134344,27,20,6829,19095,8156,23,12
12,5,11,4,644,199289,21,13,11024,27758,14985,53,16
9,2,5,2,966,234445,20,16,16144,28147,13376,54,16
1,6,5,0,514,99158,35,19,6650,21362,7571,35,12
8,3,9,1,710,136968,28,23,8757,22508,9865,26,13
6,7,1,1,550,115700,21,14,4155,21517,9785,52,12
7,5,7,2,740,187109,34,17,15037,31828,12323,43,15
10,6,12,3,707,228575,38,11,19402,29204,14889,54,16
12,7,5,3,475,122657,17,8,7194,19721,11448,23,13
10,7,7,1,431,155522,26,19,13711,31646,12683,51,13
10,7,14,3,349,182320,31,16,13697,30591,13677,36,16
1,1,2,0,911,203800,70,0,18886,21879,10600,31,15
3,5,5,1,519,138232,39,18,7382,25860,9406,21,13
7,2,4,2,801,146393,25,21,14441,24384,10314,29,13
1,3,5,0,564,141229,22,1,12936,20275,7804,37,13
1,6,4,0,561,85948,23,21,5314,18586,7023,22,12
4,2,10,1,652,154081,26,11,7845,17315,9794,47,14
3,8,15,1,692,193565,40,23,12648,43422,11938,24,15
2,4,6,0,773,64745,26,10,2206,16326,8065,124,13
9,2,4,3,751,170470,28,12,9619,17323,11223,23,14
0,4,5,0,767,102088,24,1,10192,19959,6735,24,11
0,5,3,0,328,78837,11,26,1768,20859,5985,124,11
5,6,2,1,573,97190,17,14,9093,26293,8272,23,12
13,0,6,1,1278,149873,11,10,14070,22412,11820,49,14
11,4,4,2,570,99881,17,8,7930,17984,10273,21,13
4,1,10,2,833,324966,32,33,3591,3731,9277,21,13
5,7,2,1,438,122196,15,7,10753,25309,9118,24,13
5,7,4,2,405,83762,17,21,4837,25931,9074,29,11
12,4,5,3,697,178414,17,0,1627,16749,13707,196,15
7,0,8,1,0,140560,14,13,9619,16720,9637,25,13
3,7,11,1,623,203040,79,34,15502,31023,11584,29,16
7,10,3,2,232,81168,16,21,1728,30713,9779,118,13
8,6,5,1,725,135240,26,16,7920,28595,10684,29,14
3,6,9,1,478,185065,19,2,12318,31081,10479,71,15
3,9,5,0,318,186115,18,19,6310,26897,10581,199,14
7,7,10,2,329,187735,18,19,4542,20700,11749,62,15
3,5,10,1,681,133206,15,31,15870,31601,9203,22,13
7,3,6,2,968,158106,41,15,6509,16732,10418,28,14
7,5,5,1,885,197698,32,13,7382,26240,12128,71,15
6,9,8,1,319,45312,97,15,760,18747,8968,47,12
1,7,2,0,348,115734,19,16,12277,28272,7007,32,11
5,4,9,1,694,77360,15,9,990,10491,9402,140,12
3,4,10,1,456,112299,11,18,6562,18151,8407,24,11
1,6,1,0,385,52548,9,5,2347,11339,5963,25,10
9,8,9,3,319,172782,25,14,14986,37012,12753,35,15
8,3,17,1,1347,214950,35,33,13417,31716,13046,32,16
10,5,10,2,462,161726,15,1,16638,24163,11209,21,13
4,2,11,1,1301,164602,36,10,12030,20014,10404,24,15
3,7,4,0,601,259721,36,14,18526,38953,12631,66,16
2,3,13,1,917,151119,49,19,7113,26363,10820,31,15
7,6,9,3,735,147936,19,7,6811,26156,12496,177,15
1,5,3,0,358,125334,5,6,7654,21802,7026,47,12
2,2,14,0,640,121382,13,21,11493,20288,8912,34,12
13,2,7,2,1281,208440,33,27,20738,36460,15421,36,16
9,5,6,2,858,199599,30,12,9505,26806,14667,58,16
9,5,9,3,624,199554,75,1,23996,29724,12749,22,15
5,5,13,1,709,113217,21,24,8018,23624,9157,45,12
10,7,10,2,413,157970,22,12,11956,23446,11530,44,13
6,1,10,1,598,118983,26,20,12771,20996,9333,21,13
3,5,1,1,448,98970,15,21,6194,20571,7212,27,10
5,2,4,1,928,198646,27,4,13659,23467,11348,36,15
11,0,11,1,1577,225979,29,10,12570,23052,13827,39,16
3,7,5,1,320,153608,31,15,8783,28304,9881,55,13
4,13,10,1,309,148661,16,36,13132,40132,10462,39,13
5,5,17,1,562,166740,25,32,8635,28967,13252,62,16
1,9,7,0,312,167830,26,22,6268,23996,9561,48,15
4,5,5,0,747,168938,31,7,8470,21024,10693,29,13
3,1,8,1,1023,199162,11,11,6697,13397,10318,32,14
0,3,1,0,791,111537,39,18,12177,18148,6232,25,11
2,5,2,0,476,47104,8,10,3344,15443,5826,86,10
4,6,3,1,341,87507,13,15,6821,15624,6731,25,10
7,2,5,1,1060,110963,14,10,11066,20412,9216,24,12
6,4,7,2,965,138407,21,12,6459,19461,11242,28,14
24,0,4,1,0,209652,15,6,18055,19808,15845,26,14
5,5,4,1,838,216156,41,4,12504,34465,12386,70,16
0,1,10,0,409,20965,77,17,899,5762,5976,31,10
5,1,4,1,432,179043,30,130,12662,20017,9679,38,14
3,3,3,0,623,119754,24,6,5724,15519,7741,28,11
10,2,4,2,648,174246,29,12,10299,17381,11312,24,14
9,7,5,3,395,147550,54,19,4798,18897,12057,63,14
4,4,7,2,394,194614,26,10,7519,17396,11375,52,15
8,6,9,2,475,154677,44,23,11487,29299,12927,27,15
2,7,7,1,259,90616,17,2,7720,18649,6844,39,11
10,5,6,4,363,184773,11,13,12477,26228,12143,45,14
4,9,20,0,261,169725,40,5,12367,23988,11545,29,15
13,5,14,4,465,199992,31,13,14610,27080,14755,39,16
0,10,10,0,468,135396,42,21,8569,29451,8855,34,13
5,1,8,2,839,193720,50,2,16111,21168,11141,33,14
3,8,8,0,495,137671,25,12,9718,25229,9892,31,14
11,3,15,2,781,175626,40,6,12896,25294,14131,38,16
13,5,7,3,910,235277,38,38,9561,28821,14513,65,16
6,7,12,1,421,133568,31,41,4456,28135,11957,195,16
15,8,10,4,340,171494,15,6,9089,28674,13629,42,15
8,8,5,2,380,156364,25,23,10440,34055,12626,64,15
2,5,3,0,584,168448,29,12,6559,19022,9855,45,13
12,3,3,4,504,186981,29,4,18062,26242,12413,21,15
10,4,8,1,903,243526,42,29,7474,26010,14806,71,16
8,9,8,3,333,149276,51,5,10778,24788,12711,55,15
8,4,11,2,974,130965,43,30,6374,20840,12591,31,14
6,6,10,1,506,190239,36,16,10017,34316,12528,30,16
9,5,14,2,399,163662,19,10,5504,16892,11818,35,14
2,8,0,0,615,136687,40,21,553,16871,11234,213,15
2,5,3,0,552,179413,35,11,9998,24990,11423,54,14
5,7,15,2,483,151179,34,27,9026,22635,12091,29,15
2,4,15,0,470,28949,43,38,616,10798,7650,22,11
6,4,13,2,461,157983,37,19,6740,16988,10763,43,13
3,6,5,0,525,167295,17,12,6260,18487,9968,33,14
9,4,2,3,542,165259,17,29,7500,26013,14161,202,16
7,3,8,2,816,126224,30,18,5285,21436,11002,38,14
5,2,8,1,706,135792,27,17,6889,15233,9639,40,13
11,3,10,3,376,157308,12,18,15325,25534,11938,44,15
13,8,12,4,445,199058,10,7,4132,22062,16368,196,15
12,3,12,4,869,180770,28,26,17106,28299,13800,65,16
2,8,3,0,223,118001,8,3,6861,18762,7543,40,12
7,2,13,1,219,113383,25,16,4355,11201,9659,20,12
8,2,11,1,625,185472,41,13,14731,26963,12391,45,16
5,4,6,2,1027,181787,40,20,8905,23209,11014,53,15
10,5,9,4,578,173357,44,18,5566,29041,13660,32,15
6,5,9,2,596,177603,30,9,6997,26631,11431,49,15
3,12,6,0,471,118062,33,23,4708,28361,9520,28,13
9,1,1,2,606,170469,24,7,5044,9935,10874,42,14
1,6,2,0,494,78602,10,27,2115,15061,7299,127,12
5,3,2,1,707,102518,18,3,7339,14715,8069,33,11
2,0,7,1,0,160816,20,27,6580,12630,9147,22,14
4,2,7,2,650,118956,17,12,9452,17005,8451,21,13
4,7,3,0,251,115176,13,13,5112,19074,7874,46,11
3,10,4,0,249,15762,24,15,2540,15432,5710,20,10
9,3,15,3,732,160006,25,33,9888,24578,12880,52,15
5,5,2,1,608,130327,20,24,10867,26297,9785,40,13
4,3,3,1,788,96473,30,9,11925,21731,7595,21,10
1,4,5,0,578,154469,21,9,9364,19127,8304,30,13
8,3,9,2,366,172013,48,14,19291,26521,12885,52,16
3,7,5,1,425,149091,24,2,10497,21405,9737,24,13
6,1,12,1,1044,164823,34,6,9820,20756,12401,35,14
6,1,2,2,549,167200,19,11,7395,12939,10077,37,14
2,2,3,1,918,116601,41,26,10879,15416,7320,25,11
2,10,7,0,269,100806,69,26,6240,27377,13086,55,16
3,9,6,1,342,192179,17,30,8234,32331,9891,33,13
14,3,10,2,709,168884,67,19,8229,20235,14166,46,16
2,10,9,0,472,140630,48,9,14397,30093,9207,54,13
9,3,8,3,894,183011,25,21,17446,31397,12705,32,15
4,8,15,1,482,177901,33,48,8439,33288,12258,51,16
13,5,16,3,235,169111,35,28,12107,34977,15169,33,16
3,7,6,1,403,181059,52,2,13812,26367,10497,28,14
15,4,8,4,566,179446,30,9,19257,28258,14452,27,16
6,7,9,2,548,228654,42,29,12289,32374,12714,53,16
0,6,3,0,525,177071,36,23,8945,28941,10425,52,15
7,0,8,1,0,115030,32,38,12912,16991,9762,25,13
3,3,5,1,442,107601,24,19,5475,13723,7979,53,12
2,3,6,1,926,124391,13,13,4591,12698,7528,24,11
7,3,3,2,688,138999,26,5,13853,22978,9504,26,13
5,5,6,1,412,142538,17,18,8013,22429,10692,26,13
8,4,9,1,564,137527,30,16,6437,22862,11428,32,14
4,8,2,0,313,120605,33,14,5498,19459,8497,30,12
0,8,14,0,331,107216,27,20,12503,26905,8359,21,13
7,5,7,1,664,160781,25,9,16173,30028,10729,20,14
8,8,5,1,537,131389,22,16,7658,33234,10164,20,13
6,5,17,2,595,35403,82,52,16844,19309,10599,32,14
4,7,11,1,398,123956,22,38,5745,28785,11858,176,16
8,5,6,3,672,210484,37,18,7330,26608,13809,68,16
9,2,12,2,1089,170830,27,21,12401,24879,11576,29,15
5,6,5,1,401,112870,39,34,8755,19931,9606,39,13
8,5,13,3,424,177557,22,16,14080,29420,12418,28,15
6,9,8,2,395,141657,22,14,9172,30190,9570,23,13
14,7,7,3,377,101736,43,28,5252,25342,12307,54,13
11,8,12,3,412,222357,22,29,11432,29336,14028,38,16
6,2,16,2,682,121278,21,15,7747,19546,9489,26,13
6,4,8,2,325,120364,12,14,1227,11560,9840,173,13
8,2,17,2,1411,164341,26,28,11661,29602,11428,39,15
6,7,2,1,504,109108,29,22,6936,21357,8556,27,13
14,8,21,5,434,162439,27,36,22526,45113,14161,53,15
7,4,14,2,644,153468,28,26,6595,20658,11832,27,15
8,7,4,1,394,157626,10,25,5479,28972,13794,177,16
6,3,10,2,837,202032,22,12,19063,33028,12409,44,16
6,8,9,2,326,185473,21,2,18030,33071,11667,21,15
8,3,6,2,424,161832,27,16,9145,18206,10486,45,13
11,5,12,2,521,193835,43,21,8768,24165,13035,35,15
5,2,14,1,642,160474,23,36,19272,33198,10868,33,14
4,4,6,1,1079,170503,34,26,5811,21473,9882,62,14
5,12,8,1,201,135946,15,19,6326,28179,9461,22,13
24,6,4,4,558,133358,12,11,3529,25288,16040,151,13
11,3,11,3,592,208427,22,19,6095,19117,12829,72,15
5,2,6,1,905,121286,22,1,2420,11081,10502,165,15
7,3,6,1,692,153444,65,25,14254,19327,10807,34,14
6,6,7,1,321,106499,22,15,12239,26970,9277,27,13
10,2,9,2,729,215247,18,28,10081,21619,13206,49,15
4,6,18,1,411,75697,15,28,2276,12937,9310,131,13
6,4,1,2,603,143686,40,28,12667,21027,9444,47,13
8,7,8,1,747,160317,30,17,6081,24426,11191,35,14
14,2,12,2,226,177620,42,3,12812,19220,13506,33,15
3,5,2,1,526,135947,23,13,4652,17616,8102,36,12
10,5,5,3,745,151192,23,27,17196,34898,12540,28,13
9,3,16,2,796,211193,24,23,13121,26584,13984,54,16
3,6,11,0,598,196779,55,2,21851,30421,11059,43,15
4,7,1,1,570,131850,20,1,9789,20956,8913,28,12
7,2,8,1,791,162133,24,10,5524,18773,11461,34,15
3,6,6,1,949,160688,38,19,8994,21926,9888,70,14
14,2,12,2,602,172348,21,26,5471,20525,13078,34,14
7,9,3,2,292,91708,8,15,3528,23444,8778,42,11
7,2,11,1,470,126708,18,3,13049,18184,9063,23,12
5,8,1,2,271,110367,18,12,4360,17885,7643,21,10
5,6,2,2,647,104650,23,10,6346,20645,7531,20,11
6,3,1,1,482,121613,16,8,3693,15283,9955,24,13
6,0,21,1,0,100588,22,32,2386,21646,11181,132,16
9,4,16,3,621,209722,28,33,12216,30887,12993,62,15
5,5,6,1,717,173839,28,15,12595,23350,11625,64,14
11,3,9,2,496,154034,19,15,10524,20657,11239,35,13
5,8,2,1,238,57459,23,13,2189,14279,7192,30,10
5,10,8,1,221,79951,19,16,2338,21820,7820,60,12
5,5,4,2,451,149362,17,15,7639,18367,9895,44,13
8,0,9,1,0,158911,38,3,11180,21250,10561,23,15
1,2,2,0,480,99161,11,7,534,6227,7979,164,13
1,6,3,0,330,88729,28,13,3931,15057,6393,36,10
5,3,3,2,584,213931,41,2,16594,23468,11623,47,15
7,1,6,2,1068,242455,48,28,9577,18000,13878,67,16
11,6,10,3,422,177672,18,20,8515,30564,12778,22,15
5,4,8,1,787,176510,21,4,14194,21162,10968,27,14
3,6,13,1,527,122375,10,17,18176,32339,9640,23,13
8,5,5,2,905,127061,29,16,11715,27360,10070,44,14
15,5,4,4,624,149651,33,4,19604,23270,14115,39,14
6,2,3,1,1478,178891,29,20,17004,30381,11282,34,15
11,6,10,1,1005,153166,44,23,7796,30605,12313,34,13
4,5,8,0,365,142326,23,0,14827,22035,8998,37,14
10,4,7,3,726,164588,26,18,5292,18407,11801,56,14
3,4,0,1,554,154489,21,12,5194,20030,10858,220,15
4,6,0,1,411,162745,23,12,4613,18164,10236,64,13
12,6,7,2,657,230895,39,3,18178,26970,13804,31,15
3,4,4,1,396,112607,18,14,5526,18823,7349,22,11
7,4,5,2,252,140952,17,8,6365,17973,12248,176,14
8,1,14,2,1092,143201,19,18,8813,17980,10748,31,13
6,5,7,1,859,158861,23,5,13915,30371,10689,28,13
7,8,8,2,285,180767,25,6,19401,32122,11575,30,15
6,2,23,1,1295,224150,21,44,22088,37556,14169,38,16
9,8,4,3,391,127576,30,24,8150,24202,11763,43,13
12,5,4,4,438,144212,25,20,12704,29214,12040,36,14
11,3,7,3,557,214009,29,27,9378,21727,13837,52,16
8,5,13,2,1136,232764,36,23,10456,27471,14390,55,16
2,8,10,0,415,136703,52,14,7767,30092,10794,22,15
4,6,4,1,563,171184,27,17,5311,21174,11064,45,14
9,3,8,3,587,185310,30,5,12959,24953,12843,26,16
